Reporter,Partner,Product categories,Indicator Type,Indicator,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Peru,United Kingdom,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,,,,,,,,,,,,           1153.74,           1165.90,            904.14,            923.19,            578.88,            554.83,            272.23,,            424.21,            409.50,            405.32,,            218.11,,,,
Peru,United States,All Products,Export,Trade (US$ Mil)-Top 5 Export Partner,           5018.33,           6234.16,           7819.23,           6671.98,           6272.05,           6134.38,           4603.77,           5835.26,           5585.92,           5707.49,           5257.26,           3730.49,           2434.51,           1998.09,           1693.55,           1919.88,           1725.68,           1835.16,           1597.56,           1159.53,            937.52,            726.94,,            705.77,,,,
Peru,United States,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,           7867.19,           8802.43,           8804.52,           7931.97,           7429.79,           5828.21,           4315.35,           5647.49,           3584.15,           2515.69,           2220.13,           1981.51,           1565.76,           1440.47,           1691.43,           1736.86,           1879.52,           2233.22,           2271.23,           2089.27,           1911.36,           1583.06,,           1145.53,,,,
Peru,Venezuela,All Products,Import,Trade (US$ Mil)-Top 5 Import Partner,,,,,,,,,,,,            692.95,,,,            621.68,            351.75,            406.08,            566.82,            590.95,            384.68,,,,,,,
Peru,World,All Products,Tariff,Duty Free Imports (US$ Thousand),,       32999350.92,       31953049.99,,       27497625.69,       20757826.96,       15762446.46,       22434473.23,        5589793.76,        4481955.47,         837317.78,         599443.66,              0.00,              0.00,              0.00,              0.00,              0.00,              0.00,              0.00,,              0.00,,,,,,,
Peru,World,Animal,Export,Export(US$ Mil),            811.66,            999.83,            933.53,            880.67,            865.32,            614.55,            479.34,            541.22,            448.09,            383.18,            331.61,            269.88,            190.35,            169.20,            178.52,            161.24,            162.49,            201.95,            241.49,            207.92,            195.39,            144.27,,             78.15,,,,
Peru,World,Capital goods,Export,Export(US$ Mil),            440.52,            503.06,            459.48,            427.56,            377.16,            312.82,            284.98,            219.49,            134.58,            113.35,            137.96,            101.93,             79.43,             84.64,            117.97,             67.02,             56.05,             80.73,             41.06,             40.47,             29.78,             32.60,,             28.45,,,,
Peru,World,Chemicals,Export,Export(US$ Mil),            769.71,            779.54,            786.17,            917.46,           1056.82,            775.59,            502.53,            657.13,            485.03,            367.50,            339.75,            261.74,            201.70,            153.00,            158.86,            148.77,            152.63,            166.87,            175.56,            149.97,            114.31,             92.00,,             64.51,,,,
Peru,World,Consumer goods,Export,Export(US$ Mil),           5796.32,           8304.52,           9038.74,           9077.75,           8373.37,           5977.43,           4552.63,           5924.78,           4785.57,           3935.49,           3595.53,           2358.90,           1741.71,           1440.05,           1349.65,           1255.59,            966.66,            964.04,            977.92,            804.63,            675.52,            641.52,,            542.72,,,,
Peru,World,Food Products,Export,Export(US$ Mil),           2744.97,           3039.30,           2809.43,           3211.15,           3196.83,           2665.64,           2299.45,           2401.88,           1966.28,           1771.23,           1579.71,           1327.84,           1058.16,           1096.78,           1084.13,           1120.46,            784.02,            619.30,           1306.96,           1073.36,            929.60,            925.92,,            582.76,,,,
Peru,World,Footwear,Export,Export(US$ Mil),             32.71,             34.55,             30.27,             29.38,             29.45,             24.26,             19.93,             22.76,             19.41,             18.39,             12.22,              7.32,              3.81,              3.24,              3.64,              4.32,              3.12,              1.93,              1.99,              2.17,              2.21,              1.49,,              1.09,,,,
