Reporter,Partner,Product categories,Indicator Type,Indicator,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Kuwait,World,Textiles and Clothing,Export,Export(US$ Mil),             78.08,            129.21,             89.11,,,             75.59,,             71.98,             55.00,             44.69,,             49.31,             52.95,             46.18,             35.44,             34.54,,,,,,,,,,,,
Kuwait,World,Transportation,Export,Export(US$ Mil),            979.39,           1039.89,            897.56,,,            483.28,,           1059.80,            703.04,            506.50,,            144.24,            176.91,             71.22,             68.40,             82.70,,,,,,,,,,,,
Kuwait,World,Vegetable,Export,Export(US$ Mil),            119.31,             94.86,             82.24,,,             30.49,,             60.05,             31.55,             22.71,,             13.67,              9.06,             18.17,              9.73,             11.91,,,,,,,,,,,,
Kuwait,World,Wood,Export,Export(US$ Mil),            105.69,            109.15,             95.51,,,             69.61,,             61.74,             52.73,             55.99,,             56.85,             46.19,             36.10,             32.46,             27.19,,,,,,,,,,,,
Kuwait,World,All Products,Export,Exports (in US$ Mil),          55161.62,         101131.95,         114404.08,,,          62698.24,,          87457.02,          62691.16,          56003.32,,          28647.98,          20638.16,          15406.42,          16164.76,          19399.48,,,,,,,,,,,,
Kuwait,World,Capital goods,Import,Import(US$ Mil),           8634.71,           8002.65,           7207.30,,,           6720.67,,           6567.70,           5933.31,           3863.43,,           2187.04,           1649.59,           1150.00,            957.27,            913.81,,,,,,,,,,,,
Kuwait,World,Consumer goods,Import,Import(US$ Mil),          14688.68,          14759.69,          14169.64,,,           9916.70,,          10694.17,           9164.08,           7799.56,,           2416.64,           2186.90,           1842.66,           1651.37,           1551.41,,,,,,,,,,,,
Kuwait,World,Intermediate goods,Import,Import(US$ Mil),           5446.89,           5903.06,           5705.66,,,           4187.37,,           5575.52,           4660.17,           3992.98,,            789.32,            654.90,            637.91,            569.13,            520.71,,,,,,,,,,,,
Kuwait,World,Raw materials,Import,Import(US$ Mil),           2792.68,           2499.65,           2286.55,,,           1642.72,,           1739.37,           1385.98,           1272.13,,            864.24,            743.76,            685.63,            611.41,            599.15,,,,,,,,,,,,
Kuwait,World,All Products,Import,Imports (in US$ Mil),          31907.18,          31488.66,          29645.61,,,          22691.40,,          24839.59,          21362.50,          17239.74,,          12630.61,          10991.77,           9007.32,           7869.47,           7156.50,,,,,,,,,,,,
Kuwait,...,...,Development,"GNI per capita, Atlas method (current US$)",  42150.00,  49910.00,  52060.00,  49600.00,  42860.00,  41220.00,  45010.00,  50770.00,  46930.00,  41130.00,  34600.00,  28640.00,  23300.00,  19830.00,  19790.00,  19050.00,  17770.00,  20400.00,  21790.00,  20730.00,  20130.00,,,,,,  17700.00,  14550.00
Kuwait,...,...,Trade Indicator,HH Market concentration index,      0.08,      0.09,      0.09,,,      0.09,,      0.09,      0.09,      0.09,,      0.10,      0.11,      0.13,      0.13,      0.12,,,,,,,,,,,,
Kuwait,...,...,Trade Indicator,Index of export market penetration,      2.37,      2.49,      2.49,,,      2.34,,      2.44,      2.30,      2.22,,      2.05,      1.93,      1.94,      1.92,      1.94,,,,,,,,,,,,
Kuwait,...,...,Development,Trade (% of GDP),     99.64,    100.04,     97.61,    101.01,     99.12,     97.03,     88.86,     92.68,     91.73,     89.71,     92.24,     89.30,     86.56,     81.23,     86.84,     86.62,     85.37,     94.95,     92.45,     91.47,     94.32,     93.18,     92.06,     94.69,    142.61,    103.01,     93.77,     90.50
Kuwait,...,...,Development,Trade Balance (% of GDP),      9.12,     36.98,     44.12,     48.45,     47.32,     36.32,     30.07,     40.84,     35.10,     41.38,     35.71,     24.54,     17.63,      8.01,     15.76,     26.33,      6.50,     -7.23,     13.26,     13.10,     10.39,      8.52,      3.49,    -13.75,   -108.81,    -13.13,     11.03,      4.62
Kuwait,...,...,Development,Trade in services (% of GDP),     26.18,     18.48,     15.61,     17.20,     18.90,     21.48,     23.80,     18.82,     20.51,     18.79,     16.70,     18.95,     20.38,     19.63,     20.12,     17.88,     22.35,     28.19,     22.70,     20.84,     24.80,     23.80,     24.15,     30.64,     55.25,     25.17,     22.47,     25.91
Kuwait,China,All Products,Export,Partner share(%)-Top 5 Export Partner,      1.46,      1.03,      0.91,,,      1.08,,,,,,,,,      0.52,,,,,,,,,,,,,
Kuwait,China,All Products,Import,Partner share(%)-Top 5 Import Partner,     15.98,     14.14,     13.53,,,     12.50,,     11.69,     11.50,      9.25,,      6.78,      5.71,,,,,,,,,,,,,,,
Kuwait,Germany,All Products,Import,Partner share(%)-Top 5 Import Partner,      5.59,      6.67,      6.70,,,      7.31,,      7.32,      7.46,      7.56,,     11.46,     10.27,      9.32,      9.89,      8.13,,,,,,,,,,,,
