Reporter,Partner,Product categories,Indicator Type,Indicator,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
,World,Hides and Skins,Export,Export Product share(%),      1.03,      0.95,      0.98,      0.92,      0.90,      0.85,      0.85,      0.81,      0.87,      0.95,      1.11,      1.18,      1.28,      1.33,      1.46,      1.31,      1.32,      1.38,      1.45,      1.49,      1.50,      1.59,      1.57,      1.15,      0.91,      1.05,      1.12,      1.16
,World,Intermediate goods,Export,Export Product share(%),     17.95,     18.73,     18.93,     18.98,     19.40,     18.31,     18.02,     19.01,     18.68,     18.09,     17.58,     17.93,     17.47,     17.29,     17.43,     17.23,     17.92,     19.12,     19.40,     19.36,     19.88,     18.75,     18.77,     18.55,     18.31,     18.41,     19.26,     18.69
,World,Mach and Elec,Export,Export Product share(%),     40.60,     37.65,     37.52,     36.78,     36.55,     38.99,     39.48,     37.98,     40.64,     41.09,     41.76,     42.27,     41.65,     40.72,     39.83,     41.90,     40.27,     37.94,     37.82,     38.78,     38.99,     37.03,     34.86,     34.27,     36.50,     35.74,     35.63,     37.79
,World,Metals,Export,Export Product share(%),      6.43,      6.54,      6.16,      6.43,      6.71,      6.43,      6.19,      7.89,      7.63,      7.05,      6.26,      5.97,      5.16,      5.04,      5.03,      5.07,      5.22,      5.69,      5.64,      5.50,      6.07,      5.42,      5.68,      5.97,      6.32,      6.60,      7.68,      8.72
,World,Minerals,Export,Export Product share(%),      1.18,      1.59,      1.78,      1.59,      1.86,      1.62,      1.23,      1.16,      1.02,      1.00,      0.87,      0.64,      0.65,      0.65,      0.73,      0.69,      0.69,      0.82,      0.78,      0.81,      0.72,      0.64,      0.72,      0.93,      0.97,      0.99,      0.97,      0.92
,World,Miscellaneous,Export,Export Product share(%),      9.47,      8.91,      8.89,      9.05,      8.49,      9.00,      9.04,      8.97,      8.60,      8.64,      8.79,      8.55,      8.69,      8.97,      9.46,      9.32,      9.40,      9.56,      9.19,      8.42,      8.40,      8.30,      8.34,      7.16,      7.08,      6.91,      6.77,      7.86
,World,Plastic or Rubber,Export,Export Product share(%),      4.41,      4.58,      4.67,      4.75,      4.87,      4.59,      4.27,      4.16,      4.25,      4.28,      4.26,      4.08,      4.01,      3.97,      3.82,      3.84,      3.92,      3.95,      3.94,      4.03,      4.24,      3.71,      3.58,      3.35,      3.43,      3.50,      3.66,      2.91
,World,Raw materials,Export,Export Product share(%),      4.57,      6.02,      6.48,      6.67,      7.29,      6.55,      6.20,      6.23,      5.33,      5.71,      5.61,      5.31,      5.36,      5.63,      5.96,      5.48,      5.05,      5.54,      6.01,      6.24,      5.87,      6.35,      6.65,      8.59,      8.34,      9.12,      9.34,      5.61
,World,Stone and Glass,Export,Export Product share(%),      4.35,      4.75,      4.97,      4.62,      3.96,      3.33,      3.36,      2.79,      2.54,      2.53,      2.29,      2.50,      2.53,      2.31,      2.25,      2.16,      2.39,      3.08,      2.63,      2.62,      2.36,      2.25,      2.13,      2.15,      2.04,      2.10,      1.97,      1.89
,World,Textiles and Clothing,Export,Export Product share(%),      7.24,      7.12,      7.01,      6.62,      6.79,      6.72,      7.23,      6.76,      7.38,      7.57,      7.60,      7.86,      8.59,      9.02,      9.27,      8.93,      9.29,      9.61,      9.84,      9.61,      9.70,     10.74,     10.95,      9.39,      6.79,      6.38,      6.79,      6.64
,World,Transportation,Export,Export Product share(%),      8.25,      7.80,      7.96,      8.70,      8.87,      9.23,      8.90,      9.64,      9.48,      9.23,      9.26,      9.44,      9.75,      9.90,      9.47,      9.13,     10.04,     10.22,      9.61,      9.42,      9.68,     11.24,     12.42,     14.31,     15.42,     15.51,     15.32,     20.57
,World,Vegetable,Export,Export Product share(%),      1.60,      2.04,      1.95,      2.11,      2.25,      1.97,      2.04,      1.93,      1.60,      1.39,      1.44,      1.63,      1.72,      1.81,      1.75,      1.68,      1.94,      2.20,      2.17,      2.14,      1.92,      2.23,      2.06,      2.45,      2.06,      2.29,      2.67,      0.92
,World,Wood,Export,Export Product share(%),      1.50,      1.64,      1.57,      1.47,      1.58,      1.55,      1.62,      1.50,      1.60,      1.62,      1.62,      1.70,      1.80,      1.97,      1.99,      2.01,      2.13,      2.02,      2.16,      2.26,      2.32,      2.37,      2.52,      2.43,      2.45,      2.53,      2.59,      0.95
,World,Capital goods,Import,Import Product share(%),     40.47,     35.39,     34.70,     34.36,     33.72,     37.31,     38.10,     35.24,     39.35,     40.30,     40.37,     41.31,     41.10,     40.24,     38.54,     38.75,     37.92,     37.47,     36.06,     35.85,     34.88,     33.59,     31.32,     30.24,     28.79,     27.86,     25.99,     21.01
,World,Consumer goods,Import,Import Product share(%),     21.61,     22.23,     21.64,     22.12,     21.35,     20.51,     21.17,     20.97,     20.25,     20.30,     20.44,     20.59,     21.79,     22.53,     23.11,     22.52,     23.41,     23.38,     23.19,     23.42,     23.05,     23.86,     24.32,     21.54,     22.15,     22.37,     21.88,     21.30
,World,Intermediate goods,Import,Import Product share(%),     19.00,     19.25,     19.46,     18.83,     19.87,     19.92,     19.91,     19.77,     20.49,     19.95,     20.65,     21.36,     21.41,     21.57,     21.55,     21.66,     22.92,     23.75,     24.17,     24.14,     25.61,     25.27,     25.62,     25.37,     24.22,     24.09,     26.18,     27.06
,World,Raw materials,Import,Import Product share(%),     16.10,     20.66,     21.36,     22.35,     22.73,     20.41,     19.35,     22.41,     18.57,     18.11,     17.21,     15.34,     14.22,     13.96,     15.13,     15.41,     13.94,     13.60,     14.80,     14.70,     14.45,     15.16,     16.70,     21.17,     23.21,     24.13,     24.23,     28.92
,World,All Products,Tariff,Maximum Rate (%),   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   1807.36,   1619.77,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00,   3000.00
,World,All Products,Tariff,Simple Average (%),      4.67,      4.35,      5.33,      4.90,      5.63,      5.57,      5.69,      5.94,      5.93,      6.04,      5.99,      6.54,      6.70,      6.23,      7.16,      7.23,      9.41,      7.07,      8.25,      8.03,     10.24,     19.31,     19.46,     17.00,     19.23,     13.85,     16.92,     13.11
,World,All Products,Tariff,Weighted Average (%),      3.19,      3.17,      2.69,      2.67,      3.92,      3.47,      3.40,      3.60,      3.67,      3.48,      3.86,      4.47,      4.92,      4.96,      6.38,      5.80,      6.56,      5.83,      6.23,      7.16,      6.42,     12.27,     14.33,     11.64,      9.84,      6.82,      9.03,      5.88
,World,Capital goods,Tariff,Weighted Average (%),      2.33,      2.91,      1.36,      1.01,      4.39,      2.78,      2.18,      2.54,      2.51,      1.81,      2.12,      2.24,      2.38,      2.26,      3.65,      3.24,      4.85,      3.15,      3.74,      3.87,      4.88,     11.82,     14.02,     11.43,      9.72,      7.42,     11.02,      7.20
,World,Consumer goods,Tariff,Weighted Average (%),      4.50,      4.21,      3.32,      3.17,      4.70,      5.08,      5.06,      4.85,      5.18,      5.30,      5.08,      5.77,      5.99,      5.90,      6.16,      5.74,      7.22,      5.77,      5.98,      7.16,      7.33,     14.07,     16.93,     13.09,     12.17,      8.41,     10.92,      5.14
,World,Intermediate goods,Tariff,Weighted Average (%),      2.55,      2.56,      2.42,      2.32,      3.12,      3.18,      3.32,      3.42,      3.73,      3.94,      4.38,      4.76,      5.08,      5.50,      6.45,      6.06,      7.21,      6.27,      6.08,      6.92,      6.11,     14.73,     15.64,     14.89,      8.40,      6.82,      8.69,      6.32
,World,Raw materials,Tariff,Weighted Average (%),      3.54,      2.53,      3.96,      4.58,      3.12,      3.35,      3.93,      4.24,      4.34,      4.53,      6.25,      8.97,     11.54,     11.46,     15.92,     14.22,      9.60,     14.00,     14.71,     17.41,      9.05,      6.61,      8.58,      6.04,      8.56,      4.49,      5.39,      4.72
,World,All Products,Trade Indicator,World Growth (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,
