Reporter,Partner,Product categories,Indicator Type,Indicator,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Poland,...,...,Trade Indicator,Index of export market penetration,     18.81,     18.48,     17.83,     16.85,     16.13,     15.58,     15.06,     14.94,     14.34,     13.56,     12.78,     12.63,     11.93,     11.27,     10.83,     10.29,      9.30,      9.06,      8.27,      7.88,      6.82,      6.21,,,,,,
Poland,...,...,Development,Trade (% of GDP),     96.01,     93.74,     90.69,     89.33,     87.08,     82.11,     75.23,     80.75,     80.66,     77.79,     70.27,     71.21,     69.44,     60.92,     58.08,     60.79,     54.02,     56.66,     50.47,     45.48,     43.68,     40.74,     40.52,     41.39,     44.18,     45.28,,
Poland,...,...,Development,Trade Balance (% of GDP),      3.10,      1.44,      1.95,     -0.44,     -1.96,     -2.00,     -0.86,     -5.04,     -3.53,     -2.06,     -1.06,     -2.68,     -2.65,     -3.41,     -3.62,     -6.33,     -5.77,     -4.70,     -3.76,     -1.29,      2.24,      2.05,      0.99,      1.50,     -1.61,      6.57,,
Poland,...,...,Development,Trade in services (% of GDP),     16.29,     15.67,     15.09,     14.86,     14.11,     13.86,     12.70,     12.97,     13.10,     12.35,     11.07,     11.23,     10.17,      9.71,      9.84,     11.27,      9.07,     10.03,      9.22,     10.10,     12.53,      9.53,      8.15,      9.35,      7.81,      9.17,,
Poland,China,All Products,Import,Partner share(%)-Top 5 Import Partner,     11.80,     10.61,      9.39,      9.02,      8.66,      9.48,      9.30,      7.98,      7.16,      6.14,      5.41,      4.61,      4.26,,,,,,,,,,,,,,,
Poland,Czech Republic,All Products,Export,Partner share(%)-Top 5 Export Partner,      6.52,      6.26,      6.14,      6.20,      6.21,      5.93,      5.86,      5.70,      5.54,      5.54,      4.56,      4.32,,,,,,,,,,,,,,,,
Poland,France,All Products,Export,Partner share(%)-Top 5 Export Partner,      5.57,      5.60,      5.62,      5.83,      6.13,      6.83,      6.95,      6.21,      6.08,      6.23,      6.22,      6.04,      6.16,      6.09,      5.46,      5.25,      4.86,      4.72,,      4.42,,,,,,,,
Poland,France,All Products,Import,Partner share(%)-Top 5 Import Partner,,      3.72,,      3.92,      4.17,      4.31,      4.61,      4.73,      5.10,      5.48,      6.00,      6.72,      7.10,      7.01,      6.84,      6.47,      6.84,      6.46,      5.92,      5.47,      4.90,,,,,,,
Poland,Germany,All Products,Export,Partner share(%)-Top 5 Export Partner,     26.88,     25.93,     24.99,     24.91,     25.98,     26.03,     26.11,     25.08,     25.87,     27.10,     28.22,     30.00,     32.68,     32.81,     35.00,     35.55,     36.18,     36.30,     33.01,     34.51,     38.39,     35.56,,,,,,
Poland,Germany,All Products,Import,Partner share(%)-Top 5 Import Partner,     22.61,     21.70,     21.51,     20.93,     22.19,     21.70,     22.34,     23.05,     24.00,     23.99,     24.67,     24.37,     24.64,     24.62,     24.27,     24.23,     25.25,     26.47,     24.09,     24.71,     26.66,     27.27,,,,,,
Poland,Italy,All Products,Export,Partner share(%)-Top 5 Export Partner,      4.80,      4.53,,,      5.36,      5.98,      6.82,      5.98,      6.59,      6.53,      6.13,      6.11,      5.78,      5.55,      5.44,      6.39,      6.58,      5.91,      5.89,      5.56,      4.92,      4.90,,,,,,
Poland,Italy,All Products,Import,Partner share(%)-Top 5 Import Partner,      5.18,      5.26,      5.22,      5.03,      5.32,      5.59,      6.80,      6.50,      6.84,      6.79,      7.07,      7.87,      8.56,      8.43,      8.31,      8.39,      9.37,      9.37,      9.90,      9.94,      8.55,      8.30,,,,,,
Poland,Netherlands,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,      4.51,      4.52,      4.76,      5.09,      5.28,      4.80,      4.68,      4.79,      5.64,      5.80,,,,,,
Poland,Netherlands,All Products,Import,Partner share(%)-Top 5 Import Partner,      3.78,,      3.85,,,,,,,,,,,,,,,,,,,      4.46,,,,,,
Poland,Russian Federation,All Products,Export,Partner share(%)-Top 5 Export Partner,,,      5.30,      5.51,,,,,,,,,,,,,,      5.67,      8.38,      6.78,      5.57,      5.25,,,,,,
Poland,Russian Federation,All Products,Import,Partner share(%)-Top 5 Import Partner,      7.57,     10.80,     12.29,     14.60,     12.20,     10.45,      8.58,      9.76,      8.74,      9.67,      8.85,      7.25,      7.75,      8.10,      8.92,      9.57,      5.83,      5.05,      6.36,      6.81,      6.75,      6.72,,,,,,
Poland,Ukraine,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,      4.70,,,,,,,,,
Poland,United Kingdom,All Products,Export,Partner share(%)-Top 5 Export Partner,      6.81,      6.37,      6.53,      6.77,      6.47,      6.34,      6.42,      5.76,      5.94,      5.71,      5.59,      5.40,      5.07,      5.23,      5.03,      4.52,      4.02,,,,      4.01,      4.48,,,,,,
Poland,United Kingdom,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,      3.88,      4.16,      4.46,      4.59,      4.90,      5.49,      5.90,      5.18,      5.15,,,,,,
Poland,World,All Products,Trade Indicator,Country Growth (%),     -4.53,      3.29,      5.16,     -1.14,      9.45,      9.31,    -11.05,     10.59,     12.60,     13.90,      7.04,     13.71,     15.33,      7.38,      5.69,      7.45,      0.44,      4.48,      3.60,      3.67,     16.59,     20.88,,,,,,
Poland,World,All Products,Tariff,Duty Free Tariff Lines Share (%),,,,,,,,,,,,,     66.74,     54.61,     66.62,     64.33,     58.26,     18.56,     17.43,     15.92,     32.37,,,,,,,
