Reporter,Partner,Product categories,Indicator Type,Indicator,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Luxembourg,...,...,Development,Trade Balance (% of GDP),     33.01,     31.99,     30.74,     29.17,     30.64,     31.43,     30.07,     29.68,     32.10,     30.36,     24.64,     23.83,     22.79,     24.40,     22.85,     25.75,     22.87,     20.35,     21.90,     23.82,     21.34,     20.34,     17.99,     16.17,     11.74,     12.90,     13.99,     10.24
Luxembourg,...,...,Development,Trade in services (% of GDP),    293.77,    271.12,    252.33,    234.41,    211.94,    204.37,    193.08,    207.30,    214.32,    201.57,    183.36,    168.46,    148.03,    148.24,    159.86,    158.51,    130.50,,,,,,,,,,,
Luxembourg,Belgium,All Products,Export,Partner share(%)-Top 5 Export Partner,     12.72,     13.10,     13.27,     12.96,     12.41,     12.60,     13.54,     13.06,     12.49,     12.26,     11.38,     11.98,     12.40,     12.06,     12.00,     12.86,     13.21,,,,,,,,,,,
Luxembourg,Belgium,All Products,Import,Partner share(%)-Top 5 Import Partner,     22.67,     23.91,     24.98,     24.48,     24.93,     24.85,     24.05,     24.41,     32.34,     33.95,     33.51,     35.80,     35.22,     32.64,     32.35,     34.51,     33.95,,,,,,,,,,,
Luxembourg,France,All Products,Export,Partner share(%)-Top 5 Export Partner,     14.00,     13.95,     14.68,     14.78,     15.53,     16.20,     17.33,     17.00,     16.77,     16.66,     17.23,     19.86,     20.08,     19.63,     19.23,     20.76,     21.38,,,,,,,,,,,
Luxembourg,France,All Products,Import,Partner share(%)-Top 5 Import Partner,     11.90,     14.14,     13.12,     13.00,     12.58,     14.88,     12.58,     13.59,     11.65,     11.46,     11.86,     13.90,     14.12,     15.28,     12.67,     12.47,     11.82,,,,,,,,,,,
Luxembourg,Germany,All Products,Export,Partner share(%)-Top 5 Export Partner,     27.15,     27.51,     27.74,     27.19,     27.76,     28.40,     27.11,     26.72,     25.67,     24.61,     25.35,     26.20,     26.54,     24.48,     23.16,     23.04,     24.25,,,,,,,,,,,
Luxembourg,Germany,All Products,Import,Partner share(%)-Top 5 Import Partner,     23.99,     23.98,     24.02,     22.48,     24.01,     25.59,     24.88,     25.82,     27.24,     25.75,     25.39,     27.01,     28.10,     25.18,     24.08,     23.15,     24.52,,,,,,,,,,,
Luxembourg,Italy,All Products,Export,Partner share(%)-Top 5 Export Partner,      3.87,,,      3.76,      4.30,      4.87,      4.64,      4.81,      5.35,      5.52,      6.26,      6.72,      5.93,      5.59,      5.99,      5.39,      5.28,,,,,,,,,,,
Luxembourg,Italy,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,      2.40,,,,,,,,,,,,,,,
Luxembourg,Netherlands,All Products,Export,Partner share(%)-Top 5 Export Partner,      5.30,      4.96,      5.17,      5.16,      5.35,      4.84,      4.82,      5.94,      5.44,      5.01,,,,,,,,,,,,,,,,,,
Luxembourg,Netherlands,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,      4.13,      4.29,      4.13,      6.17,      5.68,      6.27,      5.03,      5.46,      5.19,      5.04,      4.72,      4.82,,,,,,,,,,,
Luxembourg,Special Categories,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,      4.17,      4.23,,,,,,,,,,,,,,,,,,
Luxembourg,United Kingdom,All Products,Export,Partner share(%)-Top 5 Export Partner,,      3.72,      3.50,,,,,,,,      5.16,      4.97,      5.96,      7.64,      9.63,      7.59,      8.41,,,,,,,,,,,
Luxembourg,United States,All Products,Import,Partner share(%)-Top 5 Import Partner,      9.15,      6.86,      8.05,      8.31,      5.16,,,,,,      3.56,      3.57,,      4.36,      5.60,      6.53,     11.11,,,,,,,,,,,
Luxembourg,Unspecified,All Products,Import,Partner share(%)-Top 5 Import Partner,      6.25,      6.55,      6.50,      7.18,      7.25,      7.74,      9.94,      8.94,,,,,,,,,,,,,,,,,,,,
Luxembourg,World,All Products,Trade Indicator,Country Growth (%),     -6.21,      1.87,      2.96,     -7.02,      8.01,      2.60,    -17.41,      6.01,      6.83,      8.84,      3.43,     13.93,     17.44,      6.21,      3.13,      8.56,,,,,,,,,,,,
Luxembourg,World,All Products,Tariff,Duty Free Tariff Lines Share (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,World,Animal,Export,Export Product share(%),      4.79,      4.98,      4.26,      3.70,      3.15,      3.30,      3.41,      2.74,      2.32,      2.31,      2.25,      2.29,      2.46,      2.39,      2.18,      1.63,      1.82,,,,,,,,,,,
Luxembourg,World,Capital goods,Export,Export Product share(%),     21.18,     20.07,     20.38,     20.97,     20.24,     19.87,     21.61,     20.01,     22.23,     22.41,     22.75,     21.14,     22.54,     24.45,     27.91,     25.63,     24.73,,,,,,,,,,,
Luxembourg,World,Chemicals,Export,Export Product share(%),      5.82,      4.81,      4.30,      3.51,      3.55,      3.48,      3.94,      3.46,      3.27,      3.64,      3.65,      3.22,      3.62,      3.05,      2.89,      3.10,      3.90,,,,,,,,,,,
Luxembourg,World,Consumer goods,Export,Export Product share(%),     37.32,     37.57,     37.89,     36.31,     31.47,     31.78,     33.84,     31.72,     30.50,     30.22,     32.80,     31.41,     33.37,     32.41,     30.59,     28.11,     32.43,,,,,,,,,,,
Luxembourg,World,Food Products,Export,Export Product share(%),      4.79,      4.70,      4.33,      4.33,      3.43,      3.42,      3.78,      2.99,      2.91,      2.94,      3.61,      3.23,      3.30,      3.76,      3.52,      4.09,      3.88,,,,,,,,,,,
Luxembourg,World,Footwear,Export,Export Product share(%),      0.30,      0.21,      0.20,      0.28,      0.53,      0.70,      0.55,      0.12,      0.09,      0.14,      0.16,      0.11,      0.13,      0.14,      0.11,      0.06,      0.07,,,,,,,,,,,
Luxembourg,World,Fuels,Export,Export Product share(%),      0.48,      0.79,      0.91,      0.90,      0.82,      0.95,      1.24,      0.87,      0.77,      0.76,      0.49,      0.57,      0.48,      0.57,      0.18,      0.10,      0.07,,,,,,,,,,,
Luxembourg,World,Hides and Skins,Export,Export Product share(%),      0.08,      0.08,      0.08,      0.08,      0.05,      0.05,      0.06,      0.04,      0.05,      0.06,      0.05,      0.03,      0.04,      0.03,      0.06,      0.07,      0.08,,,,,,,,,,,
