Reporter,Partner,Product categories,Indicator Type,Indicator,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Occ.Pal.Terr,World,Raw materials,Import,Import(US$ Mil),            516.50,            505.95,            532.60,            437.51,            403.31,            340.76,            250.55,            251.99,            265.20,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,World,All Products,Import,Imports (in US$ Mil),           5225.47,           5683.20,           5163.90,           4697.36,           4737.65,           3958.51,           3600.79,           3568.67,           3141.28,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,...,...,Development,"GNI per capita, Atlas method (current US$)",,   3090.00,   3060.00,   3070.00,   2560.00,   2310.00,   2110.00,   1660.00,   1600.00,   1570.00,   1660.00,   1480.00,   1390.00,   1300.00,   1390.00,   1580.00,   1960.00,   1940.00,   1740.00,   1520.00,,,,,,,,
Occ.Pal.Terr,...,...,Trade Indicator,HH Market concentration index,      0.23,      0.21,      0.21,      0.20,      0.22,      0.18,      0.21,      0.24,      0.22,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,...,...,Trade Indicator,Index of export market penetration,      1.38,      1.48,      1.45,      1.37,      1.28,      1.32,      1.26,      1.31,      1.32,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,...,...,Development,Trade (% of GDP),     77.49,     73.78,     71.14,     72.44,     71.88,     74.40,     83.60,     87.07,     97.18,     90.01,     88.94,     86.26,     76.40,     76.25,     82.73,     87.64,     96.35,     88.99,     90.34,     89.27,     91.49,     86.46,,,,,,
Occ.Pal.Terr,...,...,Development,Trade Balance (% of GDP),    -40.85,    -39.61,    -37.93,    -39.26,    -37.49,    -43.72,    -52.42,    -52.15,    -58.44,    -60.02,    -59.00,    -58.69,    -50.44,    -49.38,    -51.96,    -46.61,    -61.15,    -52.88,    -55.74,    -57.24,    -57.24,    -57.37,,,,,,
Occ.Pal.Terr,...,...,Development,Trade in services (% of GDP),,     15.10,     15.44,     15.66,     15.67,     17.32,     15.09,     15.83,     16.31,     13.03,     14.13,     17.06,     16.76,     20.63,     19.02,     19.41,     24.73,     23.90,     20.97,     21.51,     20.25,,,,,,,
Occ.Pal.Terr,Algeria,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,      1.24,      1.71,,,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,China,All Products,Import,Partner share(%)-Top 5 Import Partner,      7.04,      4.96,      4.58,      4.20,      4.44,      4.58,      4.49,      3.53,      4.58,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,Germany,All Products,Import,Partner share(%)-Top 5 Import Partner,      2.84,      2.44,      2.40,      2.43,      2.29,      2.09,      2.70,      2.32,      1.82,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,Israel,All Products,Export,Partner share(%)-Top 5 Export Partner,     83.90,     83.87,     87.31,     81.70,     86.35,     84.86,     87.49,     89.43,     88.74,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,Israel,All Products,Import,Partner share(%)-Top 5 Import Partner,     58.27,     69.65,     71.55,     71.33,     70.67,     72.59,     73.63,     77.56,     73.47,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,Italy,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,      1.96,,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,Japan,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,      3.28,,,,,,,,,,,,,,,,,,,
Occ.Pal.Terr,Jordan,All Products,Export,Partner share(%)-Top 5 Export Partner,      6.28,      7.03,      6.15,      7.48,      5.22,      5.42,      5.57,      6.11,      5.42,,,,,,,,,,,,,,,,,,,
