Reporter,Partner,Product categories,Indicator Type,Indicator,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Ukraine,World,Chemicals,Export,Export(US$ Mil),           2114.03,           3027.02,           4306.25,           5035.27,           5368.31,           3459.36,           2496.04,           5016.05,           4060.27,           3387.26,           2988.27,           2781.91,           1943.34,           1396.84,           1478.39,           1542.30,           1082.77,           1278.71,           1504.42,           1674.71,,,,,,,,
Ukraine,World,Consumer goods,Export,Export(US$ Mil),           5950.53,           8475.98,          10148.10,          10568.29,          12393.76,           9871.57,           7409.57,          10792.31,           8455.57,           6577.30,           6717.70,           6280.99,           5020.83,           3871.27,           3095.89,           2102.78,           1597.15,           1730.39,           2234.99,           2803.43,,,,,,,,
Ukraine,World,Food Products,Export,Export(US$ Mil),           2468.39,           3096.69,           3571.67,           3493.90,           2938.69,           2571.05,           2087.98,           2517.43,           2095.34,           1394.36,           1290.79,           1140.69,            904.24,            546.37,            450.61,            403.10,            307.86,            331.78,            686.67,           1401.95,,,,,,,,
Ukraine,World,Footwear,Export,Export(US$ Mil),            150.82,            202.81,            198.74,            175.91,            208.84,            174.76,            144.51,            178.05,            148.60,            130.19,            107.67,            121.83,             91.77,             75.96,             84.61,             69.12,             59.71,             61.88,             59.25,             70.17,,,,,,,,
Ukraine,World,Fuels,Export,Export(US$ Mil),            488.02,           2012.70,           2865.37,           3639.73,           5691.06,           3661.43,           2130.78,           4109.20,           2630.19,           2553.53,           3342.97,           3403.91,           2752.98,           1645.68,           1186.40,            807.73,            701.00,            520.68,            603.17,            625.92,,,,,,,,
Ukraine,World,Hides and Skins,Export,Export(US$ Mil),            114.70,            156.68,            148.92,            135.63,            168.45,            173.82,            178.09,            359.45,            394.71,            306.62,            210.59,            207.18,            180.37,            159.06,            129.94,            117.29,             86.86,             97.94,            141.76,            121.04,,,,,,,,
Ukraine,World,Intermediate goods,Export,Export(US$ Mil),          16809.05,          24769.09,          28322.70,          31518.21,          33746.00,          25173.71,          18407.51,          37128.10,          29023.91,          22652.34,          19059.11,          18118.67,          11904.17,           8848.52,           8602.10,           8417.97,           6211.18,           6845.57,           7827.31,           7417.79,,,,,,,,
Ukraine,World,Mach and Elec,Export,Export(US$ Mil),           3940.78,           5658.97,           6974.48,           7017.84,           6747.81,           5661.95,           4996.46,           6339.97,           4977.10,           3330.48,           2838.65,           3031.62,           2321.80,           1758.61,           1713.93,           1358.11,            916.32,           1104.75,           1370.06,           1406.65,,,,,,,,
Ukraine,World,Metals,Export,Export(US$ Mil),           9470.71,          15235.51,          17571.08,          18877.58,          22094.03,          17332.45,          12815.61,          27593.45,          20776.64,          16420.09,          14008.58,          13048.02,           8491.56,           7096.24,           6720.62,           6467.96,           4873.98,           5335.65,           5889.84,           4762.84,,,,,,,,
Ukraine,World,Minerals,Export,Export(US$ Mil),           2611.47,           4091.50,           4629.37,           4010.68,           4568.68,           3069.90,           1769.31,           2936.84,           1645.12,           1318.24,           1362.44,            937.25,            746.72,            598.73,            563.36,            592.17,            468.04,            642.89,            679.78,            618.59,,,,,,,,
