Reporter,Partner,Product categories,Indicator Type,Indicator,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Mexico,China,All Products,Export,Partner share(%)-Top 5 Export Partner,      1.28,      1.50,      1.70,      1.54,      1.71,      1.41,,,,,,,,,,,,,,,,,,,,,,
Mexico,China,All Products,Import,Partner share(%)-Top 5 Import Partner,     17.71,     16.56,     16.09,     15.36,     14.89,     15.13,     13.88,     11.24,     10.55,      9.54,      7.98,      7.30,      5.51,      3.72,      2.39,,,,,,,,,,,,,
Mexico,Colombia,All Products,Export,Partner share(%)-Top 5 Export Partner,      0.96,,,,      1.61,,      1.08,,      1.08,      0.85,      0.72,,,,,,,,,,,,,,,,,
Mexico,France,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,,      0.70,      0.86,      1.29,      2.25,      2.07,,
Mexico,France,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,,,      1.35,      1.92,,      2.04,      2.57,      2.42,,
Mexico,Germany,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,      1.39,      1.72,      1.51,      1.19,      1.07,      1.02,      1.04,,      0.95,      0.93,      1.53,      0.95,,,,,,,,,,
Mexico,Germany,All Products,Import,Partner share(%)-Top 5 Import Partner,      3.54,      3.44,      3.53,      3.64,      3.67,      3.67,      4.15,      4.09,      3.79,      3.69,      3.91,      3.63,      3.65,      3.60,      3.61,      3.21,      3.54,      3.62,      3.57,      3.55,      3.71,      3.91,      4.06,      3.74,      6.11,      5.57,,
Mexico,Japan,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,      0.71,      0.74,,      0.67,      0.57,,      0.92,      1.30,      1.23,      1.52,      1.36,      1.83,      4.56,      5.47,,
Mexico,Japan,All Products,Import,Partner share(%)-Top 5 Import Partner,      4.39,      4.39,      4.48,      4.76,      4.70,      4.98,      4.86,      5.28,      5.80,      5.97,      5.90,      5.38,      4.45,      5.54,      4.80,      3.60,      3.58,      3.62,      3.99,      4.29,      5.45,      6.02,      4.68,      4.55,      5.41,      4.34,,
Mexico,"Korea, Rep.",All Products,Import,Partner share(%)-Top 5 Import Partner,      3.70,      3.44,      3.54,      3.60,      3.89,      4.22,      4.67,      4.38,      4.47,      4.15,      2.93,,,,,,      1.96,      1.45,      1.47,      1.19,,,,,,,,
Mexico,Netherlands,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,,,,,,,,,,,,,      1.26,,
Mexico,Spain,All Products,Export,Partner share(%)-Top 5 Export Partner,,      1.46,      1.83,      1.90,      1.40,      1.28,      1.09,      1.45,      1.36,      1.31,      1.38,      1.04,      0.89,      0.90,      0.82,      0.93,      0.60,,      0.86,      1.00,      0.99,      1.43,      1.69,      2.67,      4.39,      5.46,,
Mexico,Spain,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,,,,,      1.80,,,,,
Mexico,United Kingdom,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,,,,,,,,,      2.00,,
Mexico,United States,All Products,Export,Partner share(%)-Top 5 Export Partner,     81.24,     80.30,     78.82,     77.75,     78.64,     80.07,     80.73,     80.27,     82.18,     84.87,     85.82,     88.59,     87.74,     85.82,     86.10,     88.16,     88.40,     86.88,     84.53,     83.39,     83.40,     84.46,     82.75,     80.71,     69.51,     70.20,,
Mexico,United States,All Products,Import,Partner share(%)-Top 5 Import Partner,     47.39,     48.97,     49.25,     50.08,     49.85,     48.25,     48.12,     49.18,     49.63,     51.08,     53.64,     56.53,     61.99,     63.39,     67.74,     71.17,     74.23,     74.45,     74.31,     75.67,     74.49,     69.09,     74.03,     73.83,     64.75,     67.15,,
Mexico,Unspecified,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,,      2.42,      1.73,,,,,,,,,,,,,
Mexico,Unspecified,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,,      3.00,,,,,,,,,,,,
Mexico,World,All Products,Trade Indicator,Country Growth (%),     -1.23,      1.66,      0.64,      2.85,      8.46,     15.15,     -9.97,      3.07,      4.73,      8.29,      5.86,      6.85,      1.97,      0.66,     -1.43,     11.37,      7.12,      3.96,      7.91,      8.46,     13.05,     11.79,      6.02,      5.30,    144.24,      7.66,,
Mexico,World,All Products,Tariff,Duty Free Tariff Lines Share (%),,     83.15,     64.28,     63.42,     61.61,     61.55,     62.82,     59.86,     58.45,     42.38,     37.44,     41.99,      2.33,     11.16,      2.20,      2.09,      3.80,     14.71,     13.24,     14.10,     12.50,,,,      1.75,,,
Mexico,World,Animal,Export,Export Product share(%),      0.96,      0.87,      0.75,      0.77,      0.80,      0.68,      0.75,      0.58,      0.64,      0.69,      0.71,      0.77,      0.80,      0.73,      0.81,      0.81,      0.82,      0.93,      1.03,      1.04,      1.62,      1.43,      1.75,      1.55,      2.92,      2.77,,
Mexico,World,Capital goods,Export,Export Product share(%),     48.02,     44.96,     41.95,     40.83,     38.70,     40.27,     39.02,     36.21,     35.33,     38.35,     39.66,     41.94,     42.03,     41.93,     42.22,     40.60,     40.69,     37.84,     35.04,     32.98,     31.55,     32.22,     29.76,     28.76,     15.95,     14.28,,
Mexico,World,Chemicals,Export,Export Product share(%),      2.75,      2.82,      2.99,      3.06,      2.94,      2.98,      3.40,      3.00,      2.87,      2.76,      2.92,      2.97,      2.92,      2.98,      2.96,      2.78,      2.85,      3.12,      3.27,      3.44,      4.19,      3.84,      3.91,      4.28,      6.54,      5.74,,
Mexico,World,Consumer goods,Export,Export Product share(%),     26.50,     25.45,     25.62,     23.92,     24.12,     24.87,     26.06,     25.90,     25.44,     27.00,     28.14,     28.93,     31.10,     33.60,     34.29,     34.35,     35.30,     36.37,     34.65,     34.01,     32.35,     32.94,     34.82,     32.56,     27.56,     22.61,,
